case_id,event_label,resource
3103,h,ER_PRACTITIONER8
3103,g,None
3103,e,None
3104,h,ER_PRACTITIONER3
3104,g,None
3105,c,B_BED33
3105,e,None
3105,d,OR4
3106,c,A_BED16
3106,i,INTAKE3
3106,a,None
3106,g,None
3106,b,None
3106,d,OR4
3107,c,B_BED13
3107,h,ER_PRACTITIONER5
3107,g,None
3107,e,None
3108,c,A_BED19
3108,i,INTAKE2
3108,g,None
3108,b,None
3108,d,OR2
3109,c,A_BED22
3109,i,INTAKE3
3109,b,None
3109,g,None
3109,a,None
3109,b,None
3109,d,OR3
3110,c,B_BED19
3110,i,INTAKE3
3110,a,None
3110,b,None
3110,b,None
3110,b,None
3110,d,OR1
3111,h,ER_PRACTITIONER4
3111,e,None
3112,c,A_BED15
3112,i,INTAKE3
3112,b,None
3112,a,None
3112,g,None
3113,c,B_BED10
3113,h,ER_PRACTITIONER6
3113,e,None
3114,c,A_BED21
3115,i,INTAKE2
3115,g,None
3116,h,ER_PRACTITIONER7
3116,e,None
3117,f,None
3117,b,None
3117,b,None
3117,b,None
3117,a,None
3117,b,None
3118,b,None
3118,a,None
3118,b,None
3118,f,None
3118,b,None
3119,b,None
3119,b,None
3119,b,None
3119,b,None
3119,b,None
3119,b,None
3119,a,None
3120,f,None
3120,b,None
3120,b,None
3120,b,None
3120,b,None
3121,b,None
3121,b,None
3121,b,None
3121,b,None
3122,b,None
3122,b,None
3122,b,None
3122,b,None
3122,b,None
3122,b,None
3123,c,B_BED19
3123,h,ER_PRACTITIONER3
3124,c,B_BED12
3124,h,ER_PRACTITIONER5
3124,g,None
3125,b,None
3125,b,None
3125,b,None
3125,b,None
3125,b,None
3125,b,None
3126,b,None
3126,a,None
3126,g,None
3126,d,OR1
3127,h,ER_PRACTITIONER4
3127,g,None
3128,h,ER_PRACTITIONER6
3128,e,None
3129,c,B_BED34
3129,e,None
3130,c,A_BED16
3130,i,INTAKE2
3130,g,None
3130,a,None
3130,b,None
3130,b,None
3130,b,None
3130,b,None
3130,d,OR3
3131,i,INTAKE1
3131,g,None
3131,b,None
3131,b,None
3131,b,None
3132,c,B_BED35
3132,i,INTAKE4
3132,b,None
3132,b,None
3132,g,None
3132,a,None
3132,b,None
3132,b,None
3133,b,None
3133,f,None
3133,b,None
3133,a,None
3133,b,None
3133,b,None
3134,c,B_BED35
3134,h,ER_PRACTITIONER7
3134,g,None
3134,e,None
3135,e,None
3136,c,B_BED14
3136,e,None
3136,g,None
3137,a,None
3137,b,None
3137,b,None
3137,b,None
3137,f,None
3138,b,None
3138,b,None
3138,a,None
3139,b,None
3139,f,None
3139,b,None
3139,b,None
3139,a,None
3140,b,None
3140,a,None
3140,f,None
3140,b,None
3140,b,None
3140,b,None
3140,b,None
3141,f,None
3141,b,None
3141,b,None
3141,b,None
3141,a,None
3141,b,None
3142,b,None
3142,f,None
3142,a,None
3142,b,None
3142,b,None
3142,b,None
3142,b,None
3143,b,None
3143,b,None
3143,b,None
3143,b,None
3143,f,None
3143,b,None
3143,a,None
3143,b,None
3144,b,None
3144,b,None
3144,b,None
3144,b,None
3144,f,None
3144,b,None
3144,b,None
3144,a,None
3145,h,ER_PRACTITIONER3
3146,b,None
3146,b,None
3146,f,None
3146,b,None
3146,a,None
3146,b,None
3147,b,None
3147,b,None
3147,b,None
3147,a,None
3147,b,None
3147,b,None
3148,b,None
3148,b,None
3148,b,None
3148,b,None
3148,b,None
3148,a,None
3148,b,None
3148,f,None
3149,b,None
3149,b,None
3149,b,None
3149,f,None
3149,b,None
3150,h,ER_PRACTITIONER3
3150,e,None
3150,g,None
3151,c,B_BED36
3151,e,None
3151,g,None
3152,h,ER_PRACTITIONER5
3152,e,None
3152,g,None
3153,h,ER_PRACTITIONER6
3153,e,None
3153,g,None
3154,c,B_BED2
3154,h,ER_PRACTITIONER3
3154,e,None
3155,h,ER_PRACTITIONER4
3155,g,None
3155,e,None
3156,h,ER_PRACTITIONER3
3156,e,None
3157,h,ER_PRACTITIONER4
3157,g,None
3157,e,None
3158,h,ER_PRACTITIONER5
3158,e,None
3159,h,ER_PRACTITIONER3
3159,d,OR5
3160,h,ER_PRACTITIONER4
3160,e,None
3160,g,None
3161,e,None
3162,c,B_BED21
3162,h,ER_PRACTITIONER3
3162,g,None
3163,c,A_BED14
3163,g,None
3163,a,None
3164,c,B_BED8
3164,i,INTAKE2
3164,a,None
3164,g,None
3164,b,None
3165,c,B_BED19
3165,i,INTAKE1
3165,g,None
3165,a,None
3165,b,None
3166,c,A_BED15
3166,a,None
3166,g,None
3166,b,None
3167,i,INTAKE2
3167,b,None
3167,b,None
3167,g,None
3168,c,B_BED1
3168,i,INTAKE1
3168,b,None
3168,a,None
3168,g,None
3168,b,None
3168,b,None
3168,b,None
3169,i,INTAKE4
3169,b,None
3169,b,None
3169,a,None
3169,b,None
3169,b,None
3170,c,A_BED17
3170,g,None
3170,a,None
3170,b,None
3170,d,OR2
3171,c,B_BED21
3171,i,INTAKE3
3171,g,None
3171,b,None
3171,b,None
3171,b,None
3171,a,None
3171,b,None
3172,c,A_BED8
3172,i,INTAKE2
3172,b,None
3172,a,None
3172,b,None
3172,b,None
3172,b,None
3172,b,None
3173,b,None
3173,b,None
3173,b,None
3173,b,None
3173,a,None
3173,b,None
3173,b,None
3174,c,B_BED3
3174,e,None
3174,g,None
3175,c,B_BED16
3175,i,INTAKE1
3175,b,None
3175,b,None
3175,b,None
3175,g,None
3175,b,None
3176,c,A_BED2
3176,i,INTAKE4
3176,b,None
3176,b,None
3176,b,None
3176,b,None
3176,b,None
3176,g,None
3176,a,None
3177,b,None
3177,f,None
3177,b,None
3177,b,None
3177,b,None
3177,b,None
3177,a,None
3178,c,A_BED2
3178,i,INTAKE2
3178,g,None
3178,a,None
3178,d,OR1
3179,c,B_BED35
3179,i,INTAKE1
3179,b,None
3179,a,None
3180,c,B_BED13
3180,i,INTAKE4
3180,b,None
3180,a,None
3180,g,None
3181,b,None
3181,b,None
3181,b,None
3181,f,None
3181,b,None
3181,b,None
3181,b,None
3182,b,None
3182,b,None
3182,f,None
3183,h,ER_PRACTITIONER4
3183,e,None
3183,g,None
3184,f,None
3184,b,None
3184,b,None
3184,b,None
3184,b,None
3184,b,None
3185,c,B_BED30
3185,h,ER_PRACTITIONER3
3185,g,None
3186,f,None
3186,b,None
3186,a,None
3186,b,None
3187,b,None
3187,f,None
3187,b,None
3187,b,None
3187,a,None
3187,b,None
3187,b,None
3188,b,None
3188,f,None
3188,b,None
3188,b,None
3188,b,None
3189,f,None
3189,b,None
3189,b,None
3189,b,None
3189,b,None
3189,b,None
3190,a,None
3190,b,None
3190,b,None
3190,b,None
3190,b,None
3190,b,None
3191,h,ER_PRACTITIONER4
3192,f,None
3192,a,None
3192,b,None
3192,b,None
3192,b,None
3192,b,None
3193,b,None
3193,b,None
3193,b,None
3193,b,None
3193,f,None
3194,b,None
3194,f,None
3194,b,None
3194,b,None
3194,a,None
3194,b,None
3195,b,None
3195,a,None
3195,b,None
3195,b,None
3195,f,None
3195,b,None
3196,c,B_BED10
3196,h,ER_PRACTITIONER3
3196,e,None
3196,g,None
3197,c,B_BED25
3197,h,ER_PRACTITIONER5
3197,g,None
3197,e,None
3197,d,OR3
3198,c,B_BED5
3198,h,ER_PRACTITIONER3
3199,g,None
3199,e,None
3200,c,B_BED27
3200,h,ER_PRACTITIONER3
3200,g,None
3200,e,None
3201,g,None
3201,e,None
3202,h,ER_PRACTITIONER3
3202,g,None
3202,e,None
3204,h,ER_PRACTITIONER4
3204,e,None
3204,g,None
3205,g,None
3205,e,None
3206,c,B_BED26
3206,h,ER_PRACTITIONER3
3206,g,None
3206,e,None
3206,d,OR5
3207,h,ER_PRACTITIONER5
3207,e,None
3207,g,None
3208,h,ER_PRACTITIONER7
3208,e,None
3208,g,None
3209,h,ER_PRACTITIONER1
3209,g,None
3210,g,None
3210,e,None
3211,e,None
3212,h,ER_PRACTITIONER4
3212,e,None
3212,g,None
3213,h,ER_PRACTITIONER5
3213,g,None
3213,e,None
3213,d,OR1
3214,c,B_BED34
3214,e,None
3215,c,B_BED4
3215,e,None
3216,i,INTAKE1
3216,a,None
3216,b,None
3216,b,None
3216,b,None
3216,b,None
3217,c,B_BED3
3217,g,None
3218,h,ER_PRACTITIONER7
3218,e,None
3218,g,None
3219,i,INTAKE4
3219,b,None
3219,b,None
3219,a,None
3219,b,None
3220,c,A_BED9
3220,i,INTAKE3
3220,b,None
3220,b,None
3220,a,None
3220,b,None
3220,g,None
3220,b,None
3221,c,B_BED24
3221,i,INTAKE2
3221,b,None
3221,b,None
3221,b,None
3221,b,None
3221,b,None
3221,b,None
3222,b,None
3222,b,None
3222,b,None
3222,b,None
3222,b,None
3222,b,None
3223,f,None
3223,a,None
3223,b,None
3223,b,None
3223,b,None
3223,b,None
3223,b,None
3224,b,None
3224,b,None
3224,f,None
3224,b,None
3224,b,None
3224,b,None
3225,b,None
3225,b,None
3225,b,None
3225,b,None
3225,a,None
3226,c,A_BED29
3226,b,None
3226,a,None
3226,g,None
3226,b,None
3226,b,None
3226,b,None
3226,d,OR2
3227,h,ER_PRACTITIONER4
3227,g,None
3227,e,None
3228,c,B_BED20
3228,i,INTAKE2
3228,a,None
3228,b,None
3228,b,None
3228,d,OR2
3229,b,None
3229,f,None
3229,b,None
3229,b,None
3229,b,None
3230,b,None
3230,a,None
3230,b,None
3230,b,None
3230,b,None
3230,f,None
3231,h,ER_PRACTITIONER3
3231,g,None
3231,e,None
3232,b,None
3232,f,None
3232,b,None
3232,b,None
3232,b,None
3233,b,None
3233,b,None
3233,b,None
3234,c,B_BED27
3234,h,ER_PRACTITIONER5
3234,g,None
3234,e,None
3235,g,None
3235,b,None
3235,b,None
3235,a,None
3235,d,OR5
3236,b,None
3236,b,None
3236,b,None
3236,b,None
3236,f,None
3236,b,None
3237,h,ER_PRACTITIONER6
3238,b,None
3238,b,None
3238,b,None
3238,a,None
3238,b,None
3238,b,None
3239,b,None
3239,b,None
3239,f,None
3239,b,None
3239,b,None
3240,h,ER_PRACTITIONER7
3240,g,None
3240,e,None
3241,f,None
3241,b,None
3241,b,None
3241,b,None
3241,a,None
3241,b,None
3241,b,None
3242,a,None
3242,b,None
3242,b,None
3242,b,None
3242,f,None
3242,b,None
3242,b,None
3243,b,None
3243,b,None
3243,a,None
3243,b,None
3243,b,None
3243,b,None
3244,b,None
3244,b,None
3244,b,None
3244,b,None
3244,f,None
3244,a,None
3245,b,None
3245,b,None
3245,b,None
3245,b,None
3245,a,None
3246,b,None
3246,b,None
3246,b,None
3246,f,None
3246,b,None
3246,b,None
3247,a,None
3247,b,None
3247,b,None
3247,b,None
3247,b,None
3248,b,None
3248,f,None
3248,b,None
3248,b,None
3249,b,None
3249,b,None
3249,a,None
3249,b,None
3249,b,None
3249,b,None
3250,a,None
3250,b,None
3250,b,None
3250,b,None
3250,b,None
3250,f,None
3250,b,None
3251,b,None
3251,b,None
3251,b,None
3251,a,None
3251,f,None
3251,b,None
3251,b,None
3252,a,None
3252,b,None
3252,f,None
3252,b,None
3252,b,None
3252,b,None
3252,b,None
3253,b,None
3253,a,None
3253,b,None
3253,b,None
3254,a,None
3254,b,None
3254,f,None
3254,b,None
3254,b,None
3254,b,None
3255,h,ER_PRACTITIONER3
3255,e,None
3256,b,None
3256,b,None
3256,f,None
3256,b,None
3256,b,None
3256,b,None
3257,a,None
3257,b,None
3257,b,None
3257,f,None
3257,b,None
3257,b,None
3258,f,None
3258,b,None
3258,b,None
3258,b,None
3258,b,None
3259,h,ER_PRACTITIONER4
3259,g,None
3259,e,None
3260,e,None
3260,g,None
3261,h,ER_PRACTITIONER6
3261,g,None
3261,e,None
3262,c,B_BED7
3262,h,ER_PRACTITIONER3
3262,e,None
3262,g,None
3263,g,None
3263,e,None
3264,g,None
3265,c,B_BED29
3265,h,ER_PRACTITIONER3
3265,e,None
3266,c,B_BED8
3266,e,None
3266,g,None
3267,h,ER_PRACTITIONER4
3267,e,None
3267,g,None
3268,c,B_BED9
3268,g,None
3268,e,None
3269,c,B_BED31
3269,h,ER_PRACTITIONER6
3269,g,None
3270,h,ER_PRACTITIONER3
3270,e,None
3270,g,None
3271,g,None
3272,h,ER_PRACTITIONER4
3272,g,None
3273,h,ER_PRACTITIONER5
3274,c,B_BED10
3274,g,None
3274,e,None
3275,c,B_BED32
3275,h,ER_PRACTITIONER6
3275,e,None
3276,h,ER_PRACTITIONER3
3276,g,None
3277,g,None
3277,e,None
3277,d,OR3
3278,c,B_BED11
3278,g,None
3278,e,None
3278,d,OR5
3279,h,ER_PRACTITIONER4
3279,e,None
3279,g,None
3280,h,ER_PRACTITIONER3
3280,e,None
3280,g,None
3281,h,ER_PRACTITIONER5
3281,e,None
3282,h,ER_PRACTITIONER6
3282,e,None
3282,g,None
3283,h,ER_PRACTITIONER7
3284,c,B_BED38
3284,h,ER_PRACTITIONER1
3284,e,None
3284,d,OR1
3285,c,B_BED32
3285,h,ER_PRACTITIONER3
3285,e,None
3286,h,ER_PRACTITIONER4
3286,e,None
3286,d,OR2
3287,g,None
3287,e,None
3288,h,ER_PRACTITIONER6
3288,e,None
3288,g,None
3289,g,None
3289,e,None
3290,c,B_BED40
3290,g,None
3290,e,None
3291,h,ER_PRACTITIONER4
3291,e,None
3292,h,ER_PRACTITIONER5
3292,g,None
3293,h,ER_PRACTITIONER6
3293,g,None
3293,e,None
3294,c,B_BED2
3295,h,ER_PRACTITIONER3
3295,e,None
3295,g,None
3296,h,ER_PRACTITIONER4
3296,e,None
3296,g,None
3296,d,OR5
3297,c,B_BED13
3297,h,ER_PRACTITIONER3
3297,g,None
3297,e,None
3298,g,None
3299,c,B_BED4
3299,e,None
3300,g,None
3301,e,None
3301,g,None
3302,h,ER_PRACTITIONER5
3302,e,None
3302,g,None
3303,c,B_BED7
3303,h,ER_PRACTITIONER3
3303,e,None
3304,e,None
3304,g,None
3305,c,B_BED30
3305,h,ER_PRACTITIONER4
3305,e,None
3305,g,None
3306,h,ER_PRACTITIONER6
3306,g,None
3306,e,None
3307,c,B_BED31
3307,h,ER_PRACTITIONER3
3307,e,None
3308,h,ER_PRACTITIONER5
3309,e,None
3310,c,B_BED15
3310,h,ER_PRACTITIONER3
3310,g,None
3311,c,B_BED18
3311,h,ER_PRACTITIONER4
3311,e,None
3311,g,None
3312,h,ER_PRACTITIONER5
3312,e,None
3312,g,None
3313,h,ER_PRACTITIONER6
3313,g,None
3313,e,None
3314,e,None
3314,d,OR3
3315,c,B_BED21
3315,e,None
3316,h,ER_PRACTITIONER7
3316,e,None
3316,g,None
3317,h,ER_PRACTITIONER1
3317,g,None
3317,e,None
3318,c,B_BED24
3318,h,ER_PRACTITIONER5
3318,e,None
3318,g,None
3319,g,None
3319,e,None
3320,c,B_BED16
3320,h,ER_PRACTITIONER3
3320,e,None
3320,g,None
3321,c,A_BED1
3321,i,INTAKE4
3321,b,None
3321,g,None
3321,b,None
3321,a,None
3322,i,INTAKE3
3322,a,None
3322,b,None
3322,g,None
3322,b,None
3322,b,None
3323,c,A_BED17
3323,i,INTAKE3
3323,g,None
3323,b,None
3323,b,None
3323,a,None
3324,c,B_BED36
3324,i,INTAKE1
3324,a,None
3324,g,None
3324,b,None
3324,b,None
3325,b,None
3325,a,None
3325,g,None
3325,d,OR4
3326,b,None
3326,b,None
3326,g,None
3326,d,OR1
3327,i,INTAKE1
3327,g,None
3327,b,None
3327,a,None
3328,i,INTAKE2
3328,a,None
3328,b,None
3328,b,None
3329,c,B_BED7
3329,g,None
3329,b,None
3330,c,A_BED19
3330,i,INTAKE3
3330,b,None
3330,b,None
3331,b,None
3331,a,None
3331,g,None
3332,i,INTAKE4
3332,g,None
3332,b,None
3332,a,None
3332,b,None
3333,b,None
3333,a,None
3333,b,None
3334,c,A_BED21
3334,i,INTAKE1
3334,b,None
3334,b,None
3334,a,None
3334,d,OR4
3335,c,A_BED18
3335,i,INTAKE3
3335,b,None
3335,b,None
3335,b,None
3335,g,None
3336,b,None
3336,b,None
3336,b,None
3336,a,None
3336,g,None
3337,c,B_BED15
3337,a,None
3337,b,None
3337,g,None
3338,h,ER_PRACTITIONER3
3338,g,None
3339,c,B_BED10
3339,i,INTAKE2
3339,b,None
3339,a,None
3339,g,None
3340,a,None
3340,b,None
3340,b,None
3340,f,None
3340,b,None
3341,b,None
3341,a,None
3341,b,None
3341,f,None
3341,b,None
3341,b,None
3341,b,None
3342,c,B_BED14
3342,i,INTAKE1
3342,b,None
3342,b,None
3342,b,None
3342,a,None
3343,c,A_BED19
3343,i,INTAKE4
3343,a,None
3343,b,None
3343,g,None
3343,b,None
3344,h,ER_PRACTITIONER4
3344,g,None
3344,e,None
3345,b,None
3345,b,None
3345,b,None
3345,b,None
3345,b,None
3345,b,None
3346,b,None
3346,b,None
3346,b,None
3346,b,None
3346,b,None
3346,f,None
3346,b,None
3346,a,None
3347,h,ER_PRACTITIONER5
3347,g,None
3348,b,None
3348,b,None
3348,a,None
3348,b,None
3348,b,None
3348,b,None
3348,f,None
3349,c,B_BED2
3349,b,None
3349,g,None
3349,b,None
3349,d,OR1
3350,c,A_BED3
3350,i,INTAKE3
3350,b,None
3350,a,None
3350,b,None
3350,g,None
3351,h,ER_PRACTITIONER3
3351,g,None
3351,e,None
3352,c,B_BED5
3352,h,ER_PRACTITIONER4
3352,e,None
3352,d,OR2
3353,i,INTAKE2
3353,b,None
3353,g,None
3354,c,A_BED14
3354,i,INTAKE1
3354,g,None
3354,b,None
3354,a,None
3354,d,OR5
3355,c,A_BED28
3355,b,None
3355,a,None
3355,b,None
3355,g,None
3356,b,None
3356,b,None
3356,b,None
3356,b,None
3356,b,None
3357,i,INTAKE3
3357,a,None
3357,b,None
3357,g,None
3357,b,None
3358,c,B_BED4
3358,h,ER_PRACTITIONER4
3358,e,None
3359,b,None
3359,b,None
3359,b,None
3360,b,None
3360,b,None
3360,b,None
3360,f,None
3360,b,None
3360,a,None
3360,b,None
3360,b,None
3361,e,None
3361,g,None
3362,h,ER_PRACTITIONER4
3362,g,None
3363,h,ER_PRACTITIONER5
3363,g,None
3364,c,B_BED6
3364,h,ER_PRACTITIONER3
3364,e,None
3364,g,None
3365,c,B_BED28
3365,e,None
3365,g,None
3366,h,ER_PRACTITIONER7
3366,g,None
3367,h,ER_PRACTITIONER4
3367,e,None
3368,e,None
3368,g,None
3369,h,ER_PRACTITIONER4
3369,g,None
3370,c,B_BED8
3370,h,ER_PRACTITIONER3
3370,g,None
3370,d,OR3
3371,e,None
3372,h,ER_PRACTITIONER5
3372,g,None
3372,e,None
3373,h,ER_PRACTITIONER6
3373,g,None
3373,e,None
3374,h,ER_PRACTITIONER3
3374,g,None
3375,c,B_BED7
3375,e,None
3375,g,None
3376,c,B_BED29
3376,h,ER_PRACTITIONER4
3376,e,None
3377,c,A_BED14
3377,i,INTAKE3
3377,g,None
3377,b,None
3377,a,None
3378,c,A_BED15
3378,i,INTAKE2
3378,b,None
3378,a,None
3379,c,A_BED16
3379,i,INTAKE1
3379,b,None
3379,a,None
3379,g,None
3379,d,OR3
3380,c,B_BED30
3380,h,ER_PRACTITIONER3
3380,e,None
3380,d,OR5
3381,c,B_BED40
3381,i,INTAKE2
3381,g,None
3381,b,None
3381,d,OR5
3382,b,None
3382,b,None
3382,b,None
3382,b,None
3383,f,None
3383,b,None
3383,b,None
3383,b,None
3383,b,None
3384,b,None
3384,b,None
3384,a,None
3384,f,None
3384,b,None
3385,h,ER_PRACTITIONER4
3386,a,None
3386,b,None
3386,b,None
3386,f,None
3386,b,None
3387,c,A_BED4
3387,a,None
3387,b,None
3387,g,None
3388,g,None
3389,b,None
3389,b,None
3389,b,None
3389,b,None
3390,b,None
3390,b,None
3390,b,None
3390,a,None
3390,f,None
3390,b,None
3391,b,None
3391,b,None
3391,b,None
3391,b,None
3391,b,None
3391,b,None
3391,a,None
3391,f,None
3392,b,None
3392,b,None
3392,b,None
3392,b,None
3392,a,None
3392,f,None
3392,b,None
3393,c,B_BED9
3393,g,None
3393,d,OR1
3394,g,None
3394,e,None
3395,f,None
3395,b,None
3395,b,None
3395,b,None
3395,a,None
3396,c,B_BED34
3396,b,None
3396,b,None
3396,a,None
3397,b,None
3397,b,None
3397,b,None
3397,b,None
3397,f,None
3398,c,B_BED13
3398,b,None
3398,a,None
3398,b,None
3399,h,ER_PRACTITIONER3
3399,g,None
3400,b,None
3400,f,None
3400,b,None
3400,b,None
3400,a,None
3400,b,None
3401,f,None
3401,b,None
3401,b,None
3401,a,None
3401,b,None
3402,f,None
3402,a,None
3402,b,None
3402,b,None
3402,b,None
3402,b,None
3403,h,ER_PRACTITIONER4
3403,e,None
3403,g,None
3404,b,None
3404,b,None
3404,b,None
3404,b,None
3404,b,None
3405,a,None
3405,f,None
3405,b,None
3405,b,None
3405,b,None
3406,i,INTAKE4
3406,a,None
3406,b,None
3406,b,None
3407,a,None
3407,b,None
3407,b,None
3407,b,None
3407,b,None
3407,b,None
3408,f,None
3408,b,None
3408,a,None
3408,b,None
3408,b,None
3409,b,None
3409,b,None
3409,b,None
3409,f,None
3409,b,None
3409,b,None
3409,b,None
3409,a,None
3410,g,None
3410,e,None
3411,h,ER_PRACTITIONER5
3411,g,None
3411,e,None
3412,b,None
3412,b,None
3412,a,None
3412,b,None
3412,f,None
3413,b,None
3413,b,None
3413,f,None
3413,b,None
3413,b,None
3414,b,None
3414,a,None
3414,b,None
3414,b,None
3414,b,None
3415,b,None
3415,b,None
3415,b,None
3416,b,None
3416,f,None
3416,b,None
3416,b,None
3416,b,None
3417,b,None
3417,a,None
3417,b,None
3417,b,None
3417,b,None
3417,f,None
3417,b,None
3417,b,None
3418,g,None
3419,h,ER_PRACTITIONER3
3420,c,B_BED32
3420,e,None
3421,h,ER_PRACTITIONER4
3421,g,None
3421,e,None
3422,h,ER_PRACTITIONER3
3422,g,None
3422,e,None
3423,h,ER_PRACTITIONER5
3423,e,None
3424,c,B_BED12
3424,h,ER_PRACTITIONER4
3424,e,None
3425,h,ER_PRACTITIONER3
3425,g,None
3425,e,None
3426,c,B_BED34
3426,h,ER_PRACTITIONER4
3426,e,None
3426,g,None
3427,h,ER_PRACTITIONER3
3427,e,None
3427,g,None
3428,h,ER_PRACTITIONER4
3428,e,None
3429,h,ER_PRACTITIONER5
3430,h,ER_PRACTITIONER3
3430,e,None
3430,g,None
3431,e,None
3431,g,None
3432,h,ER_PRACTITIONER5
3432,e,None
3433,g,None
3434,c,A_BED15
3434,a,None
3434,g,None
3434,b,None
3434,d,OR5
3435,c,B_BED26
3435,g,None
3435,b,None
3436,c,A_BED16
3436,i,INTAKE1
3436,a,None
3436,g,None
3437,c,B_BED20
3437,h,ER_PRACTITIONER3
3437,e,None
3437,g,None
3438,i,INTAKE4
3438,g,None
3438,a,None
3438,b,None
3439,i,INTAKE2
3439,b,None
3439,a,None
3439,g,None
3440,c,A_BED2
3440,i,INTAKE2
3440,g,None
3440,b,None
3440,a,None
3440,b,None
3440,b,None
3440,b,None
3440,b,None
3441,c,A_BED14
3441,i,INTAKE4
3441,a,None
3441,b,None
3441,b,None
3441,b,None
3441,g,None
3441,b,None
3441,d,OR5
3442,h,ER_PRACTITIONER4
3442,g,None
3443,c,B_BED1
3443,i,INTAKE2
3443,b,None
3443,b,None
3443,b,None
3443,b,None
3443,b,None
3444,c,B_BED2
3445,b,None
3445,f,None
3445,b,None
3445,a,None
3445,b,None
3445,b,None
3446,c,A_BED23
3446,i,INTAKE1
3446,b,None
3446,g,None
3446,a,None
3446,d,OR1
3447,b,None
3447,b,None
3447,b,None
3447,a,None
3447,f,None
3447,b,None
3448,b,None
3448,a,None
3448,f,None
3448,b,None
3448,b,None
3448,b,None
3448,b,None
3449,c,A_BED16
3449,i,INTAKE3
3449,b,None
3449,b,None
3449,b,None
3449,g,None
3449,b,None
3449,a,None
3449,b,None
3449,b,None
3450,c,B_BED18
3450,b,None
3450,b,None
3450,b,None
3450,b,None
3450,b,None
3450,a,None
3451,c,B_BED31
3451,h,ER_PRACTITIONER3
3451,g,None
3451,d,OR2
3452,f,None
3452,b,None
3452,b,None
3452,b,None
3452,b,None
3454,b,None
3454,b,None
3454,f,None
3455,b,None
3455,b,None
3455,b,None
3456,f,None
3456,b,None
3456,a,None
3456,b,None
3456,b,None
3456,b,None
3457,a,None
3457,b,None
3457,b,None
3457,b,None
3457,b,None
3457,f,None
3457,b,None
3457,b,None
3458,b,None
3458,b,None
3458,f,None
3458,b,None
3458,b,None
3458,b,None
3459,f,None
3459,b,None
3459,b,None
3460,a,None
3460,f,None
3460,b,None
3460,b,None
3461,h,ER_PRACTITIONER3
3461,g,None
3462,a,None
3462,f,None
3462,b,None
3462,b,None
3463,a,None
3463,b,None
3463,b,None
3463,b,None
3464,b,None
3464,b,None
3464,b,None
3464,a,None
3464,b,None
3465,h,ER_PRACTITIONER4
3465,e,None
3465,g,None
3466,b,None
3466,b,None
3466,b,None
3466,a,None
3466,f,None
3466,b,None
3467,b,None
3467,b,None
3467,b,None
3467,b,None
3467,b,None
3467,f,None
3467,a,None
3468,g,None
3468,e,None
3469,b,None
3469,b,None
3469,f,None
3469,b,None
3469,a,None
3470,b,None
3470,b,None
3470,b,None
3470,a,None
3470,f,None
3471,b,None
3471,b,None
3471,b,None
3471,b,None
3471,a,None
3472,b,None
3472,b,None
3472,b,None
3472,a,None
3472,b,None
3472,b,None
3473,b,None
3473,f,None
3473,b,None
3473,b,None
3473,b,None
3473,b,None
3473,a,None
3474,h,ER_PRACTITIONER3
3475,h,ER_PRACTITIONER4
3475,e,None
3476,h,ER_PRACTITIONER5
3476,g,None
3477,h,ER_PRACTITIONER3
3477,g,None
3478,c,B_BED29
3478,g,None
3479,h,ER_PRACTITIONER5
3479,g,None
3480,h,ER_PRACTITIONER3
3480,e,None
3480,g,None
3481,h,ER_PRACTITIONER4
3481,e,None
3481,g,None
3482,e,None
3482,g,None
3483,c,B_BED19
3483,i,INTAKE3
3483,b,None
3483,b,None
3483,g,None
3483,b,None
3483,d,OR5
3484,c,B_BED35
3484,i,INTAKE1
3484,a,None
3484,b,None
3484,b,None
3484,b,None
3485,c,A_BED14
3485,i,INTAKE4
3485,a,None
3485,g,None
3485,b,None
3485,b,None
3486,c,A_BED18
3486,i,INTAKE4
3486,g,None
3486,b,None
3486,b,None
3486,b,None
3486,b,None
3486,d,OR3
3487,e,None
3488,c,A_BED16
3488,i,INTAKE2
3488,b,None
3488,b,None
3488,b,None
3488,b,None
3488,a,None
3489,b,None
3489,b,None
3489,b,None
3489,b,None
3490,b,None
3490,f,None
3490,b,None
3490,b,None
3490,b,None
3491,b,None
3491,f,None
3491,b,None
3491,a,None
3491,b,None
3491,b,None
3492,f,None
3492,b,None
3492,a,None
3492,b,None
3492,b,None
3492,b,None
3493,b,None
3493,b,None
3493,b,None
3493,b,None
3493,b,None
3493,a,None
3493,b,None
3494,c,B_BED3
3494,h,ER_PRACTITIONER4
3494,g,None
3494,d,OR3
3495,b,None
3495,b,None
3495,b,None
3495,b,None
3495,f,None
3496,h,ER_PRACTITIONER3
3496,e,None
3497,b,None
3497,b,None
3497,f,None
3497,a,None
3497,b,None
3497,b,None
3498,b,None
3498,b,None
3498,b,None
3498,b,None
3498,b,None
3499,b,None
3499,f,None
3499,b,None
3499,b,None
3500,b,None
3500,b,None
3500,a,None
3500,b,None
3500,b,None
3501,g,None
3501,e,None
3502,b,None
3502,b,None
3502,b,None
3502,b,None
3503,b,None
3503,b,None
3503,b,None
3503,b,None
3503,b,None
3503,a,None
3503,f,None
3504,b,None
3504,a,None
3504,f,None
3504,b,None
3504,b,None
3504,b,None
3504,b,None
3505,f,None
3505,b,None
3505,b,None
3505,a,None
3505,b,None
3506,b,None
3506,f,None
